ID,GENRE,UR,ML,CR,MY,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
3623, Action|Thriller,6,148,3,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3624, Action|Adventure|Comedy|Western,13,140,3,2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3625, Documentary,14,149,2,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3626, Comedy,8,50,2,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3627, Horror|Thriller,11,144,1,1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3628, Action|Drama|Romance|War,14,58,2,1942,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3629, Adventure|Comedy|Romance,5,142,5,1925,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3630, Horror,2,175,3,1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3631, Comedy,14,143,4,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3632, Comedy|Crime,16,75,2,1947,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3633, Action|Adventure|Thriller,14,66,3,1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3634, Thriller,17,89,4,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3635, Action|Adventure|Thriller,3,52,2,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3636, Drama,2,84,4,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3637, Drama,8,86,5,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3638, Action|Adventure|Romance|Sci-Fi|Thriller,9,155,1,1979,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3639, Action|Adventure|Thriller,19,174,1,1974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3640, Comedy|Drama,13,32,3,1957,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3641, Drama,4,67,1,1923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3642, Western,9,136,1,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3643, Action|Drama|War,11,53,5,1944,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3644, Western,9,93,4,1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3645, Drama,5,130,5,1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3646, Comedy,17,103,1,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3647, Adventure|Children|Drama,9,63,3,1999,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3648, Horror|Sci-Fi,13,129,1,1957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3649, Drama,8,143,1,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3650, Horror,19,41,1,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3651, Horror,14,67,1,1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3652, Horror,5,112,2,1980,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3653, Documentary,11,51,4,1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3654, Action|Adventure|Drama|War,15,72,3,1961,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3655, Drama,11,136,3,1973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3656, Crime,1,123,4,1947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3657, Drama,14,57,2,1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3658, Horror|Sci-Fi,5,100,2,1967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3659, Sci-Fi|Thriller,15,94,5,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3660, Horror|Sci-Fi|Thriller,6,108,1,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3661, Horror|Sci-Fi|Thriller,11,146,5,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3662, Horror|Sci-Fi|Thriller,5,150,4,1991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3663, Horror|Sci-Fi|Thriller,12,53,5,1993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3664, Horror|Sci-Fi|Thriller,8,93,1,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3665, Horror|Sci-Fi|Thriller,10,100,3,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3666, Horror|Sci-Fi|Thriller,6,175,2,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3667, Action|Comedy|Crime,13,126,2,1988,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3668, Drama|Romance,6,79,1,1968,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3669, Comedy,1,50,4,1992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3670, War,7,75,3,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3671, Comedy|Western,17,160,5,1974,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3672, Adventure|Children,18,132,4,1974,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673, Adventure|Children,4,52,2,1987,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674, Adventure|Children,8,64,4,1977,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3675, Comedy|Musical|Romance,13,108,5,1954,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3676, Drama|Horror,4,151,2,1977,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3677, Documentary,8,170,3,1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3678, Drama,17,175,5,1955,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3679, Documentary,11,90,3,1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3680, Documentary,19,48,4,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3681, Action|Drama|Thriller|Western,6,104,1,1965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3682, Action|Crime|Drama|Thriller,11,62,4,1973,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3683, Crime|Drama|Film-Noir,13,135,4,1984,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
3684, Drama|Romance,14,53,3,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3685, Comedy|Drama|Romance,5,48,3,1985,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3686, Horror|Sci-Fi|Thriller,1,35,4,1990,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3687, Adventure|Animation|Fantasy|Sci-Fi,13,53,5,1988,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3688, Comedy,5,54,5,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3689, Comedy,4,132,2,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3690, Comedy,16,115,3,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3691, Comedy,11,77,4,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3692, Comedy|Horror,11,118,4,1986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3693, Comedy|Horror,3,127,4,1985,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3694, Comedy|Horror,8,137,3,1989,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3695, Comedy|Horror,9,130,3,1989,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3696, Comedy|Horror|Sci-Fi,13,124,4,1986,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3697, Action|Sci-Fi|Thriller,1,146,1,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3698, Action|Adventure|Sci-Fi,15,147,3,1987,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3699, Adventure|Drama|Romance|Sci-Fi,13,106,5,1984,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3700, Drama|Sci-Fi,10,80,3,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3701, Crime|Drama|Sci-Fi,13,40,2,1988,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3702, Action|Adventure|Sci-Fi,5,171,5,1979,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3703, Action|Adventure|Sci-Fi,12,88,3,1981,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3704, Action|Adventure|Sci-Fi,17,171,1,1985,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3705, Action|Comedy|Romance,14,45,5,1990,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3706, Horror|Mystery|Thriller,14,99,1,1987,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3707, Drama|Romance,4,162,4,1986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3708, Horror|Thriller,10,124,2,1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3709, Horror,14,43,4,1992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3710, Action|Comedy|Crime|Thriller,18,174,3,1988,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3711, Drama,16,165,5,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3712, Comedy,3,40,4,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3713, Drama,10,134,2,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3714, Drama,2,60,1,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3715, Comedy|Crime,4,67,1,1987,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3716, Action|Comedy|Crime|Drama,12,99,4,1987,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3717, Action|Crime,3,35,1,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3718, Documentary,12,132,4,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3719, Comedy|Romance,11,102,4,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3720, Drama,14,122,2,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3721, Comedy|Crime|Mystery,14,99,1,2000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
3722, Comedy,11,115,5,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3723, Drama,8,48,5,1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3724, Drama|War,6,98,3,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3725, Animation|Musical,5,31,1,1981,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3726, Action|Thriller,4,44,3,1976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3727, Horror|Western,11,126,3,1987,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3728, Crime|Drama|Film-Noir|Thriller,14,109,2,1992,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
3729, Action|Crime|Drama|Thriller,9,56,5,1971,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3730, Drama|Mystery,19,110,4,1974,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3731, Drama|Thriller,1,44,2,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3732, Horror,19,132,5,1978,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3733, Drama,19,155,1,1973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3734, Drama,19,164,4,1981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3735, Crime|Drama,6,161,3,1973,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3736, Drama,7,118,2,1951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3737, Drama|Western,17,173,1,1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3738, Drama,11,159,1,1974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3739, Comedy|Romance,9,46,1,1932,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3740, Action|Adventure|Comedy|Fantasy,7,97,1,1986,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3741, Crime|Drama|Thriller,5,95,4,1973,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3742, Drama|War,10,160,4,1925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3743, Comedy|Romance,4,140,2,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3744, Action|Crime|Thriller,14,106,2,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3745, Action|Adventure|Animation|Sci-Fi,5,125,3,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3746, Drama,5,129,1,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3747, Drama,2,178,4,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3748, Comedy|Romance,9,176,3,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3749, Drama,7,86,3,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3750, Drama,1,94,3,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3751, Animation|Children|Comedy,7,106,4,2000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3752, Adventure|Comedy,19,106,5,2000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3753, Action|Drama|War,16,173,1,2000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3754, Adventure|Animation|Children|Comedy|Fantasy,16,132,1,2000,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3755, Drama|Thriller,12,110,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3756, Drama,6,70,3,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3757, Horror,9,44,2,1972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3758, Drama|Sci-Fi|Thriller,4,103,4,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3759, Animation|Children|Musical,4,50,1,1947,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3760, Comedy,18,33,5,1977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3761, Action|Crime|Drama|Thriller,10,92,2,1993,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3762, Horror,3,116,3,1957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3763, Action|Crime|Thriller,9,114,3,1986,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3764, Action|Crime|Thriller,8,61,2,1991,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3765, Crime|Drama|Romance,19,150,3,1990,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3766, Action|War,19,171,4,1984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3767, Action|War,19,97,4,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3768, Action|War,8,65,1,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3769, Action,12,178,2,1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770, Adventure|Crime|Sci-Fi|Thriller,5,60,4,1984,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3771, Action|Adventure,17,125,4,1974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772, Fantasy|Horror|Thriller,19,69,4,1970,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3773, Comedy,16,174,3,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3774, Comedy,15,92,2,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3775, Animation|Children|Musical,13,77,4,1946,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3776, Animation|Children|Musical,5,102,5,1948,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3777, Comedy|Horror,2,152,4,1987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3778, Comedy|Drama,3,77,2,1948,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3779, Sci-Fi,12,65,4,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3780, Sci-Fi,13,155,1,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3781, Action|Crime,15,109,5,1973,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3782, Action|Crime,16,44,4,1972,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3783, Crime|Drama,5,90,5,1998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3784, Comedy,2,53,2,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3785, Comedy|Horror,13,129,3,2000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3786, Comedy,10,114,1,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3787, Comedy,6,155,4,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3788, Drama|Mystery,19,136,5,1966,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3789, Drama,7,159,2,1964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3790, Drama,1,94,4,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3791, Drama,13,110,2,1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3792, Western,13,55,1,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3793, Action|Adventure|Sci-Fi,4,68,4,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3794, Comedy|Drama,12,140,3,2000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3795, Drama,15,74,2,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3796, Romance|Thriller,14,38,4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3797, Thriller,11,45,4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3798, Thriller,19,115,4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3799, Animation|Children,19,157,2,2000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800, Crime|Drama|Romance|Thriller,16,130,5,1999,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
3801, Drama|Mystery,4,100,4,1959,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3802, Action|Sci-Fi,6,88,1,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3803, Comedy|Drama|Western,8,61,1,1972,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3804, Comedy,16,129,1,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3805, Action|Adventure|Drama,9,141,5,1981,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3806, Western,6,119,3,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3807, Action|Adventure,1,33,5,1977,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808, Drama|War,10,150,2,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3809, Comedy,3,110,1,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3810, Drama|Thriller,10,107,5,1992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3811, Drama|War,4,160,2,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3812, Comedy,18,101,1,1972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3813, Drama,12,86,4,1978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3814, Comedy,14,128,1,1975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3816, Drama,5,173,1,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3817, Comedy|Drama,3,49,3,1996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3818, Comedy|Musical,9,59,5,1941,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3819, Comedy,16,60,3,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3820, Children,15,86,1,2000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821, Comedy,14,174,2,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3822, Drama|Romance,19,73,4,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3823, Drama,13,69,4,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3824, Drama|Romance,5,101,3,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3825, Drama,7,160,5,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3826, Horror|Sci-Fi|Thriller,19,65,1,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3827, Action|Adventure|Comedy|Sci-Fi,19,125,1,2000,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3828, Comedy,7,132,3,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3829, Comedy|Romance,8,47,4,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3830, Comedy|Horror|Thriller,4,70,4,2000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3831, Comedy,15,137,3,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3832, Horror,1,124,1,1963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3833, Horror|Sci-Fi,11,134,4,1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3834, Adventure|Drama|Romance,4,172,3,1980,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3835, Thriller,14,40,1,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3836, Action|Comedy|War,7,142,5,1970,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3837, Horror,18,65,5,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3838, Horror,15,78,4,1994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3839, Horror,14,78,4,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3840, Horror,13,54,4,1988,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3841, Action|Comedy,18,161,5,1990,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3843, Horror,5,33,1,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3844, Drama,18,56,3,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3845, Drama,11,145,5,1956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3846, Comedy,15,102,5,1983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3847, Horror,11,82,4,1974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3848, Drama|Thriller,10,175,1,1994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3849, Thriller,1,93,3,1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3850, Crime|Thriller,14,171,2,1969,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3851, Comedy,6,76,1,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3852, Comedy,2,66,5,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3853, Drama,5,169,5,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3854, Drama|Romance|War,2,115,5,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3855, Drama|Romance,14,84,3,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3856, Drama,7,130,5,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3857, Thriller,17,95,3,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3858, Comedy,4,40,5,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3859, Documentary,16,170,4,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3860, Comedy|Crime|Drama,12,62,2,2000,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3861, Comedy,10,87,5,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3862, Comedy,9,136,5,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3863, Drama|Horror|Thriller,6,90,3,2000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3864, Action|Adventure|Sci-Fi,13,44,3,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3865, Comedy|Documentary,11,168,5,2000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3866, Comedy,12,129,1,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3867, Drama,9,135,4,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3868, Action|Comedy|Crime|Romance,10,127,2,1988,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3869, Comedy,13,54,4,1991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
